KeyFrame         Bounding Boxes
{'resize_time': 0.0016410350799560547, 'preprocessing_time': 0.007060050964355469, 'craftnet_time': 1.5941450595855713, 'refinenet_time': 0.6170477867126465, 'postprocess_time': 0.0304262638092041}1614,32,1824,32,1824,77,1614,77
999,956,1407,930,1410,978,1003,1004
1483,939,1602,939,1602,983,1483,983
412,942,589,942,589,977,412,977
654,942,774,942,774,983,654,983
21,960,711,965,711,1000,20,995
771,965,912,965,912,995,771,995
1827,977,1884,977,1884,995,1827,995
6 :     
{'resize_time': 0.0015909671783447266, 'preprocessing_time': 0.006506919860839844, 'craftnet_time': 1.2556281089782715, 'refinenet_time': 0.7255501747131348, 'postprocess_time': 0.027866840362548828}1614,32,1824,32,1824,77,1614,77
1695,77,1797,77,1797,98,1695,98
1635,80,1647,80,1647,92,1635,92
131,142,852,137,852,203,131,207
137,209,643,215,642,260,137,254
200,300,816,304,816,368,200,364
200,365,817,375,816,437,199,427
200,451,1187,451,1187,514,200,514
197,520,807,520,807,583,197,583
1474,669,1692,669,1692,699,1474,699
1378,705,1549,705,1549,741,1378,741
1596,705,1770,705,1770,744,1596,744
349,723,1085,723,1085,777,349,777
1375,753,1525,753,1525,789,1375,789
1596,753,1770,753,1770,792,1596,792
532,777,906,777,906,831,532,831
1375,798,1770,798,1770,840,1375,840
170,846,1504,846,1504,885,170,885
544,891,1073,891,1073,924,544,924
17,909,80,909,80,924,17,924
1845,909,1902,909,1902,927,1845,927
1641,924,1791,924,1791,974,1641,974
127,943,280,937,282,972,129,978
1012,945,1106,939,1107,962,1014,967
1000,948,1584,928,1586,980,1002,1000
394,942,750,942,750,980,394,980
21,961,711,965,711,1000,20,995
771,965,912,965,912,995,771,995
1827,977,1884,977,1884,995,1827,995
7 :     
{'resize_time': 0.0015943050384521484, 'preprocessing_time': 0.00655674934387207, 'craftnet_time': 1.4194440841674805, 'refinenet_time': 0.656353235244751, 'postprocess_time': 0.03016376495361328}1614,32,1824,32,1824,77,1614,77
1695,77,1797,77,1797,98,1695,98
1635,80,1647,80,1647,92,1635,92
131,142,852,137,852,203,131,207
137,209,643,215,642,260,137,254
200,302,816,302,816,367,200,367
200,365,817,375,816,437,199,427
200,451,1187,451,1187,514,200,514
197,520,807,520,807,583,197,583
1474,669,1692,669,1692,699,1474,699
1378,705,1549,705,1549,741,1378,741
1596,705,1770,705,1770,744,1596,744
349,723,1085,723,1085,777,349,777
1375,753,1525,753,1525,789,1375,789
1596,753,1770,753,1770,792,1596,792
532,777,906,777,906,831,532,831
1375,798,1770,798,1770,840,1375,840
170,846,1504,846,1504,885,170,885
544,891,1073,891,1073,924,544,924
257,894,407,901,406,925,256,917
17,909,80,909,80,924,17,924
1845,909,1902,909,1902,927,1845,927
1644,924,1791,924,1791,974,1644,974
109,942,263,938,264,975,110,979
995,944,1085,940,1086,962,996,966
373,942,550,942,550,977,373,977
616,942,732,942,732,977,616,977
858,945,906,945,906,962,858,962
1000,948,1563,928,1565,980,1002,1000
266,962,299,962,299,980,266,980
20,965,723,965,723,995,20,995
771,965,912,965,912,995,771,995
1827,977,1884,977,1884,995,1827,995
8 :     
{'resize_time': 0.0015881061553955078, 'preprocessing_time': 0.006507158279418945, 'craftnet_time': 1.3052637577056885, 'refinenet_time': 0.652846097946167, 'postprocess_time': 0.029753923416137695}1614,32,1824,32,1824,77,1614,77
1695,77,1797,77,1797,98,1695,98
1635,80,1647,80,1647,92,1635,92
131,141,852,137,852,203,131,207
137,209,643,215,642,260,137,254
200,300,816,304,816,368,200,364
200,365,817,375,816,437,199,427
200,451,1187,451,1187,514,200,514
197,520,807,520,807,583,197,583
1474,669,1692,669,1692,699,1474,699
1378,705,1549,705,1549,741,1378,741
1596,705,1770,705,1770,744,1596,744
349,723,1085,723,1085,777,349,777
1375,753,1525,753,1525,789,1375,789
1596,753,1770,753,1770,792,1596,792
532,777,906,777,906,831,532,831
1375,798,1770,798,1770,840,1375,840
170,846,1504,846,1504,885,170,885
544,891,1070,891,1070,924,544,924
257,896,404,901,403,922,256,918
17,909,77,909,77,924,17,924
1845,909,1902,909,1902,927,1845,927
1641,924,1791,924,1791,974,1641,974
91,942,245,938,246,973,92,977
980,942,1067,942,1067,962,980,962
1166,939,1549,939,1549,983,1166,983
355,942,532,942,532,977,355,977
598,942,714,942,714,977,598,977
840,945,888,945,888,965,840,965
20,962,723,962,723,995,20,995
774,968,927,968,927,995,774,995
1004,968,1121,968,1121,995,1004,995
1827,977,1884,977,1884,995,1827,995
9 :     
{'resize_time': 0.0015969276428222656, 'preprocessing_time': 0.0065500736236572266, 'craftnet_time': 1.314417839050293, 'refinenet_time': 0.712881326675415, 'postprocess_time': 0.030182838439941406}1614,32,1824,32,1824,77,1614,77
1695,77,1797,77,1797,98,1695,98
1635,80,1647,80,1647,92,1635,92
131,141,852,137,852,203,131,207
137,209,643,215,642,260,137,254
200,302,816,302,816,367,200,367
200,365,817,375,816,437,199,427
200,451,1187,451,1187,514,200,514
197,520,807,520,807,583,197,583
1474,669,1692,669,1692,699,1474,699
1378,705,1549,705,1549,741,1378,741
1596,705,1770,705,1770,744,1596,744
349,723,1085,723,1085,777,349,777
1375,753,1525,753,1525,789,1375,789
1596,753,1770,753,1770,792,1596,792
532,777,906,777,906,831,532,831
1375,798,1770,798,1770,840,1375,840
170,846,1504,846,1504,885,170,885
544,891,1070,891,1070,924,544,924
257,896,404,901,403,922,256,918
17,909,77,909,77,924,17,924
1845,909,1902,909,1902,927,1845,927
1644,924,1791,924,1791,974,1644,974
91,942,245,938,246,973,92,977
980,942,1067,942,1067,962,980,962
1166,939,1549,939,1549,983,1166,983
355,942,532,942,532,977,355,977
598,942,714,942,714,977,598,977
840,945,888,945,888,965,840,965
251,962,281,962,281,980,251,980
20,962,723,962,723,995,20,995
774,968,927,968,927,995,774,995
1004,968,1121,968,1121,995,1004,995
1827,977,1884,977,1884,995,1827,995
10 :     
{'resize_time': 0.0015270709991455078, 'preprocessing_time': 0.006495952606201172, 'craftnet_time': 1.3460988998413086, 'refinenet_time': 0.6530730724334717, 'postprocess_time': 0.028318166732788086}1614,32,1824,32,1824,77,1614,77
1695,77,1797,77,1797,98,1695,98
1635,80,1647,80,1647,92,1635,92
131,141,852,137,852,203,131,207
137,209,643,215,642,260,137,254
200,300,816,304,816,368,200,364
200,365,817,375,816,437,199,427
200,451,1187,451,1187,514,200,514
197,520,807,520,807,583,197,583
1474,669,1692,669,1692,699,1474,699
1378,705,1549,705,1549,741,1378,741
1596,705,1770,705,1770,744,1596,744
349,723,1085,723,1085,777,349,777
1375,753,1525,753,1525,789,1375,789
1596,753,1770,753,1770,792,1596,792
532,777,906,777,906,831,532,831
1375,798,1770,798,1770,840,1375,840
170,846,1504,846,1504,885,170,885
544,891,1073,891,1073,924,544,924
17,909,77,909,77,924,17,924
1845,909,1902,909,1902,927,1845,927
1641,924,1791,924,1791,974,1641,974
71,942,227,938,228,973,72,977
1010,942,1049,942,1049,962,1010,962
337,942,511,942,511,977,337,977
580,942,699,942,699,980,580,980
822,945,870,945,870,965,822,965
1148,942,1531,942,1531,983,1148,983
21,961,723,965,723,1000,20,995
774,968,912,968,912,995,774,995
1001,965,1142,965,1142,995,1001,995
1827,977,1884,977,1884,995,1827,995
11 :     
{'resize_time': 0.001458883285522461, 'preprocessing_time': 0.0064241886138916016, 'craftnet_time': 1.302621841430664, 'refinenet_time': 0.6711781024932861, 'postprocess_time': 0.029345035552978516}1614,32,1824,32,1824,77,1614,77
1695,77,1797,77,1797,98,1695,98
1635,80,1650,80,1650,95,1635,95
131,142,852,137,852,203,131,207
137,209,643,215,642,260,137,254
200,300,816,304,816,368,200,364
200,365,817,375,816,437,199,427
200,451,1187,451,1187,514,200,514
197,520,807,520,807,583,197,583
1474,669,1692,669,1692,699,1474,699
1378,705,1549,705,1549,741,1378,741
1596,705,1770,705,1770,744,1596,744
349,723,1085,723,1085,777,349,777
1375,753,1525,753,1525,789,1375,789
1596,753,1770,753,1770,792,1596,792
532,777,906,777,906,831,532,831
1375,798,1770,798,1770,840,1375,840
170,846,1504,846,1504,885,170,885
544,891,1073,891,1073,924,544,924
17,909,77,909,77,924,17,924
1845,909,1902,909,1902,927,1845,927
1644,924,1791,924,1791,974,1644,974
53,942,209,937,210,973,54,977
801,945,888,945,888,965,801,965
992,942,1028,942,1028,962,992,962
1130,939,1513,939,1513,983,1130,983
319,942,493,942,493,977,319,977
562,942,678,942,678,980,562,980
1656,945,1689,945,1689,968,1656,968
21,961,723,966,723,1000,20,995
774,968,912,968,912,995,774,995
1001,965,1142,965,1142,992,1001,992
1827,977,1884,977,1884,995,1827,995
12 :     
{'resize_time': 0.0015339851379394531, 'preprocessing_time': 0.006474018096923828, 'craftnet_time': 1.2488670349121094, 'refinenet_time': 0.6548349857330322, 'postprocess_time': 0.030694007873535156}1614,32,1824,32,1824,77,1614,77
1695,77,1800,77,1800,98,1695,98
1635,80,1647,80,1647,92,1635,92
131,142,852,137,852,203,131,207
137,209,643,215,642,260,137,254
200,300,816,304,816,368,200,364
200,365,817,375,816,437,199,427
200,451,1187,451,1187,514,200,514
197,520,807,520,807,583,197,583
1474,669,1692,669,1692,699,1474,699
1378,705,1549,705,1549,741,1378,741
1596,705,1770,705,1770,744,1596,744
349,723,1085,723,1085,777,349,777
1375,753,1525,753,1525,789,1375,789
1596,753,1770,753,1770,792,1596,792
532,777,906,777,906,831,532,831
1375,798,1770,798,1770,840,1375,840
170,846,1504,846,1504,885,170,885
544,891,1073,891,1073,924,544,924
17,909,77,909,77,924,17,924
1845,909,1902,909,1902,927,1845,927
1644,924,1788,924,1788,951,1644,951
34,943,188,937,189,972,36,978
780,945,1010,939,1011,962,780,969
299,942,475,942,475,977,299,977
544,942,660,942,660,980,544,980
1109,942,1495,942,1495,983,1109,983
1659,948,1689,948,1689,968,1659,968
1689,945,1776,945,1776,971,1689,971
21,961,723,966,723,1000,20,995
774,968,912,968,912,995,774,995
1001,965,1145,965,1145,995,1001,995
1827,977,1884,977,1884,995,1827,995
13 :     
{'resize_time': 0.0016129016876220703, 'preprocessing_time': 0.0073049068450927734, 'craftnet_time': 1.4092729091644287, 'refinenet_time': 0.6667211055755615, 'postprocess_time': 0.02921009063720703}1614,32,1824,32,1824,77,1614,77
1695,77,1800,77,1800,98,1695,98
1635,80,1647,80,1647,92,1635,92
131,142,852,137,852,203,131,207
137,209,643,215,642,260,137,254
200,300,816,304,816,368,200,364
200,365,817,375,816,437,199,427
200,451,1187,451,1187,514,200,514
197,520,807,520,807,583,197,583
1474,669,1692,669,1692,699,1474,699
1378,705,1549,705,1549,741,1378,741
1596,705,1770,705,1770,744,1596,744
349,723,1085,723,1085,777,349,777
1375,753,1525,753,1525,789,1375,789
1596,753,1767,753,1767,789,1596,789
532,777,906,777,906,831,532,831
1375,798,1770,798,1770,840,1375,840
170,846,1504,846,1504,885,170,885
547,891,1073,891,1073,924,547,924
257,897,319,897,319,918,257,918
17,909,77,909,77,924,17,924
1845,909,1902,909,1902,927,1845,927
1644,924,1788,924,1788,951,1644,951
17,942,170,937,171,973,18,977
759,942,992,942,992,998,759,998
281,942,460,942,460,980,281,980
523,942,642,942,642,980,523,980
1091,942,1474,942,1474,983,1091,983
1656,945,1689,945,1689,968,1656,968
1689,945,1776,945,1776,971,1689,971
20,962,723,962,723,995,20,995
1002,966,1145,970,1145,996,1001,992
1827,977,1884,977,1884,995,1827,995
14 :     
{'resize_time': 0.0015687942504882812, 'preprocessing_time': 0.006559848785400391, 'craftnet_time': 1.3606469631195068, 'refinenet_time': 0.6635291576385498, 'postprocess_time': 0.029261112213134766}1614,32,1824,32,1824,77,1614,77
1695,77,1800,77,1800,98,1695,98
1635,80,1647,80,1647,92,1635,92
131,141,852,137,852,203,131,207
137,209,643,215,642,260,137,254
200,300,816,304,816,368,200,364
200,365,817,375,816,437,199,427
200,451,1187,451,1187,514,200,514
197,520,807,520,807,583,197,583
1474,669,1692,669,1692,699,1474,699
1378,705,1549,705,1549,741,1378,741
1596,705,1770,705,1770,744,1596,744
349,723,1085,723,1085,777,349,777
1375,753,1525,753,1525,789,1375,789
1596,753,1767,753,1767,789,1596,789
532,777,906,777,906,831,532,831
1375,798,1770,798,1770,840,1375,840
170,846,1504,846,1504,885,170,885
547,891,1073,891,1073,924,547,924
257,897,319,897,319,918,257,918
17,909,77,909,77,924,17,924
1845,909,1902,909,1902,927,1845,927
1644,924,1785,924,1785,951,1644,951
17,942,170,937,171,973,18,977
762,942,992,942,992,998,762,998
281,942,457,942,457,980,281,980
523,942,642,942,642,980,523,980
1091,942,1474,942,1474,983,1091,983
1656,945,1689,945,1689,968,1656,968
1689,945,1776,945,1776,971,1689,971
20,962,723,962,723,995,20,995
1002,966,1145,970,1145,996,1001,992
1827,977,1884,977,1884,995,1827,995
15 :     
{'resize_time': 0.0015838146209716797, 'preprocessing_time': 0.006487131118774414, 'craftnet_time': 1.3782808780670166, 'refinenet_time': 0.6783039569854736, 'postprocess_time': 0.03053593635559082}1614,32,1824,32,1824,77,1614,77
1695,77,1800,77,1800,98,1695,98
1635,80,1647,80,1647,92,1635,92
131,142,852,137,852,203,131,207
137,209,643,215,642,260,137,254
200,302,816,302,816,367,200,367
200,365,817,375,816,437,199,427
200,451,1187,451,1187,514,200,514
197,520,807,520,807,583,197,583
1474,669,1692,669,1692,699,1474,699
1378,705,1549,705,1549,741,1378,741
1596,705,1770,705,1770,744,1596,744
349,723,1085,723,1085,777,349,777
1375,753,1525,753,1525,789,1375,789
1596,753,1770,753,1770,792,1596,792
532,777,906,777,906,831,532,831
1375,798,1770,798,1770,840,1375,840
170,846,1504,846,1504,885,170,885
547,891,1073,891,1073,924,547,924
257,897,319,897,319,918,257,918
17,909,77,909,77,924,17,924
1845,909,1902,909,1902,927,1845,927
1644,924,1788,924,1788,968,1644,968
0,942,152,938,153,974,0,978
741,942,924,942,924,992,741,992
1073,942,1453,942,1453,980,1073,980
263,942,439,942,439,977,263,977
505,942,622,942,622,977,505,977
1689,945,1776,945,1776,971,1689,971
20,965,723,965,723,995,20,995
793,963,913,970,911,997,791,989
1001,965,1145,965,1145,995,1001,995
1827,977,1884,977,1884,995,1827,995
16 :     
{'resize_time': 0.0017559528350830078, 'preprocessing_time': 0.007158041000366211, 'craftnet_time': 1.365185022354126, 'refinenet_time': 0.667639970779419, 'postprocess_time': 0.028089046478271484}1614,32,1824,32,1824,77,1614,77
1695,77,1800,77,1800,98,1695,98
1635,80,1647,80,1647,92,1635,92
131,142,852,137,852,203,131,207
137,209,643,215,642,260,137,254
200,302,816,302,816,367,200,367
200,365,817,375,816,437,199,427
200,451,1187,451,1187,514,200,514
197,520,807,520,807,583,197,583
1474,669,1692,669,1692,699,1474,699
1378,705,1549,705,1549,741,1378,741
1596,705,1770,705,1770,744,1596,744
349,723,1085,723,1085,777,349,777
1375,753,1525,753,1525,789,1375,789
1596,753,1767,753,1767,789,1596,789
532,777,906,777,906,831,532,831
1375,798,1770,798,1770,840,1375,840
170,846,1504,846,1504,885,170,885
547,891,1073,891,1073,924,547,924
17,909,77,909,77,924,17,924
1845,909,1902,909,1902,927,1845,927
1641,924,1788,924,1788,974,1641,974
723,939,957,939,957,998,723,998
0,942,131,937,132,974,0,978
1055,942,1435,942,1435,980,1055,980
242,942,421,942,421,977,242,977
490,942,601,942,601,977,490,977
1555,942,1602,942,1602,983,1555,983
21,962,723,965,723,999,20,995
1004,968,1145,968,1145,995,1004,995
1827,977,1884,977,1884,995,1827,995
17 :     
{'resize_time': 0.001580953598022461, 'preprocessing_time': 0.006469011306762695, 'craftnet_time': 1.34586501121521, 'refinenet_time': 0.6741220951080322, 'postprocess_time': 0.02913689613342285}1614,32,1824,32,1824,77,1614,77
1695,77,1797,77,1797,98,1695,98
1635,80,1647,80,1647,92,1635,92
131,141,852,137,852,203,131,207
137,209,643,215,642,260,137,254
200,300,816,304,816,368,200,364
200,365,817,375,816,437,199,427
200,451,1187,451,1187,514,200,514
197,520,807,520,807,583,197,583
1474,669,1692,669,1692,699,1474,699
1378,705,1549,705,1549,741,1378,741
1596,705,1770,705,1770,744,1596,744
349,723,1085,723,1085,777,349,777
1375,753,1525,753,1525,789,1375,789
1596,753,1767,753,1767,789,1596,789
532,777,906,777,906,831,532,831
1375,798,1770,798,1770,840,1375,840
170,846,1504,846,1504,885,170,885
547,891,1073,891,1073,924,547,924
17,909,77,909,77,924,17,924
1845,909,1902,909,1902,927,1845,927
1641,924,1788,924,1788,974,1641,974
704,943,938,934,940,990,706,998
0,942,113,937,114,974,0,978
1034,942,1417,942,1417,980,1034,980
227,942,400,942,400,977,227,977
469,942,583,942,583,977,469,977
1534,942,1594,942,1594,983,1534,983
21,962,708,966,708,1000,20,995
792,963,927,971,926,998,791,989
1004,968,1145,968,1145,995,1004,995
1827,977,1884,977,1884,995,1827,995
18 :     
{'resize_time': 0.0014791488647460938, 'preprocessing_time': 0.0066187381744384766, 'craftnet_time': 1.3106610774993896, 'refinenet_time': 0.6604628562927246, 'postprocess_time': 0.028591156005859375}1614,32,1824,32,1824,77,1614,77
1695,77,1800,77,1800,98,1695,98
1635,80,1647,80,1647,92,1635,92
131,141,852,137,852,203,131,207
137,209,643,215,642,260,137,254
200,302,816,302,816,367,200,367
200,365,817,375,816,437,199,427
200,451,1187,451,1187,514,200,514
197,520,807,520,807,583,197,583
1474,669,1692,669,1692,699,1474,699
1378,705,1549,705,1549,741,1378,741
1596,705,1770,705,1770,744,1596,744
349,723,1085,723,1085,777,349,777
1375,753,1525,753,1525,789,1375,789
1596,753,1770,753,1770,792,1596,792
532,777,906,777,906,831,532,831
1375,798,1770,798,1770,840,1375,840
170,846,1504,846,1504,885,170,885
547,891,1073,891,1073,924,547,924
17,909,77,909,77,924,17,924
1845,909,1902,909,1902,927,1845,927
1641,924,1788,924,1788,974,1641,974
2,946,94,934,98,965,7,977
684,942,918,938,918,978,685,982
1016,942,1396,942,1396,980,1016,980
1516,939,1602,939,1602,983,1516,983
206,942,385,942,385,977,206,977
451,942,565,942,565,977,451,977
21,962,708,965,708,999,20,995
792,964,912,971,911,997,791,990
1004,968,1145,968,1145,995,1004,995
1827,977,1884,977,1884,995,1827,995
19 :     
{'resize_time': 0.0015788078308105469, 'preprocessing_time': 0.0064961910247802734, 'craftnet_time': 1.2893071174621582, 'refinenet_time': 0.6572277545928955, 'postprocess_time': 0.02850508689880371}1611,32,1824,32,1824,77,1611,77
1695,77,1800,77,1800,98,1695,98
1635,80,1647,80,1647,92,1635,92
131,141,852,137,852,203,131,207
137,209,643,215,642,260,137,254
200,302,816,302,816,367,200,367
200,365,817,375,816,437,199,427
200,451,1187,451,1187,514,200,514
197,520,807,520,807,583,197,583
1474,669,1692,669,1692,699,1474,699
1378,705,1549,705,1549,741,1378,741
1596,705,1770,705,1770,744,1596,744
349,723,1085,723,1085,777,349,777
1375,753,1525,753,1525,789,1375,789
1596,753,1770,753,1770,792,1596,792
532,777,906,777,906,831,532,831
1375,798,1770,798,1770,840,1375,840
170,846,1504,846,1504,885,170,885
547,891,1073,891,1073,924,547,924
17,909,77,909,77,924,17,924
1845,909,1902,909,1902,927,1845,927
1641,924,1788,924,1788,974,1641,974
0,942,77,936,80,972,0,979
666,939,915,939,915,998,666,998
999,937,1187,942,1187,981,998,977
188,942,364,942,364,977,188,977
433,942,547,942,547,977,433,977
1256,942,1381,942,1381,983,1256,983
1498,942,1596,942,1596,983,1498,983
21,962,708,966,708,1000,20,995
1004,968,1145,968,1145,995,1004,995
1827,977,1884,977,1884,995,1827,995
20 :     
